TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2023-12-05,2023-12-05,CM,BSE,STK,543440,INF740KA1CL0,DSPN50ETF,B,,,,,DSP Mutual Fund,211.78,213.04,211.78,213.04,213.04,210.39,,212.35,,,13,2758.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543441,INE925R01014,CMSINFO,A,,,,,CMS Info Systems Limited,399.35,402.50,387.80,389.15,389.15,399.30,,388.85,,,42243,16584688.00,1502,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543442,INE977Y01011,BCONCEPTS,T,,,,,Brand Concepts Limited,682.30,682.30,682.30,682.30,682.30,668.95,,682.30,,,141,96204.00,4,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543443,INE0E4I01019,ASCENSIVE,MS,,,,,Ascensive Educare Limited,45.01,45.01,45.01,45.01,45.01,47.53,,45.01,,,4000,180040.00,1,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543444,INE0DRT01018,FABINO,M,,,,,Fabino Life Sciences Limited,26.75,26.75,26.75,26.75,26.75,27.80,,26.75,,,3000,80250.00,1,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543449,INE02WG01016,WEL,T,,,,,WONDER ELECTRICALS LIMITED,279.90,279.90,272.90,272.90,272.90,274.55,,272.90,,,77,21540.00,4,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543450,INF109KC1Y49,AUTOIETF,B,,,,,ICICI Prudential Mutual Fund,180.00,181.32,179.55,179.99,179.99,179.73,,180.85,,,959,173311.00,77,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543451,INE583L01014,AGSTRA,B,,,,,AGS TRANSACT TECHNOLOGIES LIMITED,93.51,96.00,91.16,93.60,93.80,93.10,,93.70,,,92674,8704028.00,1878,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543452,INF109KC1Y56,SILVERIETF,E,,,,,ICICI Prudential Mutual Fund,77.10,77.12,76.15,76.45,76.45,77.80,,76.38,,,52287,3982888.00,858,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543453,INE0KA601012,ALKOSIGN,MT,,,,,ALKOSIGN LIMITED,244.00,244.00,225.15,228.40,226.00,237.00,,228.40,,,36000,8370075.00,21,F1,1500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543454,INF769K01IB1,MAKEINDIA,B,,,,,Mirae Asset Mutual Fund,106.00,106.77,105.69,106.14,106.20,105.98,,106.25,,,3146,333921.00,198,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543458,INE699H01024,AWL,A,,,,,Adani Wilmar Limited,348.00,380.90,342.40,380.70,380.70,346.30,,380.65,,,3582729,1325000230.00,70992,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543460,INE0KAF01018,QRIL,M,,,,,Quality RO Industries Limited,82.00,84.00,82.00,84.00,84.00,89.50,,84.00,,,4000,332000.00,2,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543461,INE0JNA01014,SSTL,M,,,,,Safa Systems & Technologies Limited,12.90,12.90,12.90,12.90,12.90,12.50,,12.90,,,10000,129000.00,1,F1,10000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543462,INE060X01026,DEVIT,B,,,,,DEV INFORMATION TECHNOLOGY LIMITED,126.20,127.45,125.25,125.50,125.25,126.40,,125.70,,,5682,716792.00,184,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543463,INE825V01034,MANYAVAR,A,,,,,Vedant Fashions Limited,1375.05,1443.35,1375.05,1432.45,1432.45,1397.45,,1432.55,,,16472,23407925.00,2079,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543464,INE0JSJ01014,SPITZE,M,,,,,Maruti Interior Products Limited,94.10,98.00,94.10,96.25,96.25,93.00,,96.25,,,18000,1749460.00,9,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543465,INF247L01BK2,MOMOMENTUM,B,,,,,Motilal Oswal Mutual Fund,52.80,53.59,52.41,53.14,53.42,54.38,,53.31,,,40180,2119678.00,256,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543470,INE728Z01015,SOFTTECH,T,,,,,SoftTech Engineers Limited,230.00,235.00,228.00,228.00,228.00,225.30,,227.20,,,370,85624.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543471,INF209KB19F6,SILVER,E,,,,,Aditya Birla Sun Life Mutual Fund,77.10,77.10,76.10,76.44,76.35,77.79,,76.15,,,2232,170699.00,87,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543472,INF209KB11D8,TECH,B,,,,,Aditya Birla Sun Life Mutual Fund,34.50,34.50,33.33,33.52,33.51,33.84,,33.56,,,609,20413.00,45,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543473,INF209KB10C2,HEALTHY,B,,,,,Aditya Birla Sun Life Mutual Fund,10.62,10.62,10.43,10.47,10.47,10.48,,10.48,,,201985,2109870.00,1173,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543474,INF209KB19D1,BSLNIFTY,B,,,,,Aditya Birla Sun Life Mutual Fund,23.06,23.86,23.06,23.69,23.70,23.45,,23.67,,,1726,40796.00,106,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543475,INE0KCM01010,EKENNIS,M,,,,,Ekennis Software Service Limited,86.00,88.00,86.00,88.00,88.00,82.80,,88.00,,,2400,208800.00,3,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543480,INF109KC14A8,GSEC5IETF,F,,,,,ICICI Prudential Mutual Fund,54.50,54.50,53.96,54.50,54.50,54.00,,54.14,,,105,5721.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543481,INF769K01IC9,MIDCAPETF,B,,,,,Mirae Asset Mutual Fund,16.83,16.83,16.36,16.55,16.55,16.42,,16.52,,,45668,755878.00,170,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543482,INE0KCE01017,EUREKAFORBE,A,,,,,Eureka Forbes Limited,529.80,535.00,518.00,529.20,529.20,525.60,,529.20,,,43422,22983415.00,1624,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543489,INE079J01017,GATEWAY,A,,,,,Gateway Distriparks Limited,102.75,104.00,100.95,102.50,103.00,101.35,,102.55,,,175466,17973687.00,1602,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543490,INE0CU601026,GMRP&UI,B,,,,,GMR Power and Urban Infra Limited,42.76,43.28,41.79,42.14,42.14,42.69,,42.15,,,169801,7220872.00,1497,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543497,INE0KQ001017,BCCL,M,,,,,Bhatia Colour Chem Limited,53.00,53.00,52.60,53.00,53.00,54.55,,53.00,,,11200,592960.00,7,F1,1600,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543498,INE0FS801015,MSUMI,A,,,,,Motherson Sumi Wiring India Limited,62.29,62.58,60.98,61.16,61.40,61.70,,61.15,,,826156,51052091.00,5353,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543500,INE0JVD01011,EVOQ,M,,,,,Evoq Remedies Limited,12.10,12.25,12.10,12.25,12.25,12.40,,12.25,,,16000,194600.00,3,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543501,INF247L01BL0,MOLOWVOL,B,,,,,Motilal Oswal Mutual Fund,25.48,30.78,25.48,30.61,30.70,30.63,,30.65,,,2265,69191.00,8,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543512,INE652Z01017,AVROIND,B,,,,,Avro India Limited,105.20,110.00,102.20,105.20,105.20,104.45,,105.45,,,5983,625589.00,426,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543513,INE0GIU01018,UMAEXPORTS,B,,,,,Uma Exports Limited,48.00,48.79,47.13,48.31,48.31,48.27,,48.16,,,4426,213440.00,96,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543514,INE0IQ001011,VERANDA,B,,,,,Veranda Learning Solutions Limited,284.80,286.85,273.35,276.65,273.35,279.20,,276.10,,,10857,3053277.00,631,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543515,INE0KPY01017,SEML,M,,,,,Sunrise Efficient Marketing Limited,108.00,109.40,106.25,106.25,106.25,105.00,,106.25,,,34000,3668200.00,31,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543516,INE0K5F01014,DHYAANI,M,,,,,DHYAANI TILE AND MARBLEZ LIMITED,103.52,103.54,103.00,103.54,103.54,98.61,,103.54,,,113000,11695350.00,103,F1,2800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543517,INE00EV01017,HARIOMPIPE,B,,,,,Hariom Pipe Industries Limited,680.00,689.05,661.10,664.90,668.55,676.90,,664.50,,,4349,2927683.00,550,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543518,INE0KSN01014,EIGHTY,M,,,,,Eighty Jewellers Limited,47.85,50.86,47.85,50.86,50.86,42.39,,50.86,,,360000,18286530.00,73,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543520,INE0J2K01014,GLHRL,M,,,,,Global Longlife Hospital and Research Limited,40.90,40.90,40.90,40.90,40.90,44.00,,40.90,,,2000,81800.00,2,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543522,INE0E5R01017,NVENTURES,M,,,,,Nanavati Ventures Limited,49.31,49.31,49.31,49.31,49.31,51.90,,49.31,,,3000,147930.00,1,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543523,INE278Y01022,CAMPUS,A,,,,,Campus Activewear Limited,282.05,287.65,278.50,279.30,283.30,282.20,,279.40,,,44196,12531820.00,1324,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543524,INE961O01016,RAINBOW,A,,,,,Rainbow Children's Medicare Limited,1109.00,1134.00,1102.70,1121.75,1123.00,1109.75,,1122.40,,,14137,15918382.00,1918,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543525,INE625X01018,SILVERTUC,B,,,,,Silver Touch Technologies Limited,675.95,682.50,667.55,669.95,667.55,675.15,,669.35,,,323,218489.00,136,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543526,INE0J1Y01017,LICI,A,,,,,LIFE INSURANCE CORPORATION OF INDIA,719.25,727.25,702.30,713.80,713.80,719.25,,714.05,,,504511,360509025.00,19083,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543527,INE00F201020,PRUDENT,B,,,,,Prudent Corporate Advisory Services Limited,1265.70,1292.20,1262.60,1289.40,1284.60,1261.55,,1286.60,,,1272,1626346.00,306,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543528,INE0JA001018,VENUSPIPES,B,,,,,Venus Pipes & Tubes Limited,1319.05,1327.90,1290.00,1294.15,1294.15,1319.90,,1294.50,,,12717,16584838.00,2047,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543529,INE148O01028,DELHIVERY,A,,,,,Delhivery Limited,398.45,402.55,391.00,392.80,392.80,399.65,,393.50,,,33318,13146414.00,2397,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543530,INE088F01024,PARADEEP,A,,,,,Paradeep Phosphates Limited,66.84,68.30,66.00,66.79,66.79,66.30,,66.84,,,563256,37857460.00,3252,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543531,INE05CY01014,TIERRA,X,,,,,Tierra Agrotech Limited,95.80,98.61,94.00,98.48,98.48,93.92,,98.48,,,8009,778157.00,100,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543532,INE04TZ01018,ETHOSLTD,B,,,,,ETHOS LIMITED,1988.95,1989.00,1867.20,1888.50,1880.00,1961.35,,1886.90,,,17859,34139804.00,3196,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543533,INE01QM01018,EMUDHRA,B,,,,,eMudhra Limited,464.95,464.95,453.00,454.45,453.00,456.00,,454.95,,,7243,3298849.00,667,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543534,INE0BWX01014,AETHER,A,,,,,Aether Industries Limited,803.75,803.75,780.00,780.95,780.95,789.20,,781.45,,,36946,29011110.00,4007,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543535,INE082W01014,WEWIN,T,,,,,We Win Limited,73.79,73.79,70.91,70.91,70.91,72.35,,71.63,,,5896,418338.00,11,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543536,INE0KXN01014,SILVERPRL,M,,,,,Silver Pearl Hospitality & Luxury Spaces Limited,8.25,8.25,8.25,8.25,8.25,8.25,,8.25,,,8000,66000.00,1,F1,8000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543537,INE0IXR01019,SCARNOSE,M,,,,,Scarnose International Limited,109.80,109.80,109.80,109.80,109.80,99.82,,109.80,,,4000,439200.00,2,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543539,INE0L0L01012,MODIS,M,,,,,MODI’S NAVNIRMAN LIMITED,172.00,172.00,171.00,171.00,171.00,176.90,,171.00,,,25600,4380800.00,13,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543540,INE0GTX01019,PGCRL,M,,,,,Pearl Green Clubs and Resorts Limited,285.00,285.00,285.00,285.00,285.00,300.00,,285.00,,,600,171000.00,1,F1,600,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543542,INE0L1C01019,KESAR,MT,,,,,KESAR INDIA LIMITED,1525.00,1580.00,1525.00,1580.00,1580.00,1525.00,,1580.00,,,800,1242000.00,2,F1,400,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543543,INE0IZQ01016,BRRL,M,,,,,B-RIGHT REALESTATE LIMITED,166.40,169.95,166.30,169.95,169.95,171.05,,169.95,,,2400,402120.00,3,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543544,INE0KR801019,JAYANT,M,,,,,JAYANT INFRATECH LIMITED,137.00,137.00,129.50,130.05,130.00,132.30,,130.05,,,17250,2281050.00,22,F1,750,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543545,INE0ID001024,VEERKRUPA,M,,,,,Veerkrupa Jewellers Limited,1.75,1.77,1.67,1.67,1.67,1.75,,1.67,,,1018700,1705237.00,57,F1,16700,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543546,INE0L3501015,HEALTHYLIFE,M,,,,,HEALTHY LIFE AGRITEC LIMITED,3.71,3.88,3.70,3.81,3.80,3.71,,3.81,,,240000,911300.00,18,F1,10000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543547,INE0HR601026,DDEVPLASTIK,B,,,,,DDEV PLASTIKS INDUSTRIES LIMITED,204.00,204.00,187.00,194.90,194.90,198.10,,194.90,,,104038,20441661.00,1624,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543563,INF247L01BB1,MOHEALTH,B,,,,,Motilal Oswal Mutual Fund,30.03,30.84,30.03,30.58,30.57,30.76,,30.26,,,122,3750.00,11,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543568,INF109KC17C7,MOM30IETF,B,,,,,ICICI Prudential Mutual Fund,26.59,26.82,26.33,26.60,26.51,26.47,,26.60,,,2867,76181.00,39,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543569,INF179KC1HR4,HDFCNIF100,B,,,,,HDFC Mutual Fund,20.99,21.28,20.98,21.09,21.24,20.94,,21.19,,,21487,453369.00,441,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543570,INF179KC1HS2,HDFCNEXT50,B,,,,,HDFC Mutual Fund,49.74,50.24,49.74,50.24,50.24,49.74,,50.19,,,1709,85561.00,53,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543571,INF109KC16E5,INFRAIETF,B,,,,,ICICI Prudential Mutual Fund,70.01,70.38,69.66,70.30,70.30,69.86,,70.83,,,2293,160360.00,40,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543572,INF740KA1RE3,DSPSILVETF,E,,,,,DSP Mutual Fund,74.60,74.60,73.79,74.19,74.19,75.31,,73.71,,,470,34706.00,16,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543573,INE0DYJ01015,SYRMA,A,,,,,Syrma SGS Technology Limited,578.95,578.95,560.95,569.30,572.65,573.90,,568.30,,,15849,8974423.00,935,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543574,INF209KB15K4,NIFTYQLITY,B,,,,,Aditya Birla Sun Life Mutual Fund,17.60,17.67,17.49,17.54,17.63,17.57,,17.55,,,3136,55280.00,89,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543575,INF209KB14K7,MOMENTUM,B,,,,,Aditya Birla Sun Life Mutual Fund,26.39,26.42,26.21,26.42,26.42,26.25,,26.41,,,36,945.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543576,INF247L01BE5,MOVALUE,B,,,,,Motilal Oswal Mutual Fund,74.03,74.14,73.20,73.87,73.87,73.67,,74.15,,,2187,161852.00,51,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543577,INF247L01BH8,MOQUALITY,B,,,,,Motilal Oswal Mutual Fund,149.10,158.92,148.50,155.02,158.92,148.10,,149.51,,,12,1801.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543578,INE0M3901015,OLATECH,MT,,,,,Olatech Solutions Limited,136.30,136.30,136.30,136.30,136.30,143.45,,136.30,,,11100,1512930.00,5,F1,1850,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543590,INE0KKN01029,RHETAN,M,,,,,Rhetan TMT Limited,9.80,11.47,9.80,11.44,11.47,9.56,,11.44,,,3315000,36046800.00,378,F1,7500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543591,INE0JS101016,DREAMFOLKS,B,,,,,DREAMFOLKS SERVICES LIMITED,557.05,562.40,546.30,548.55,550.00,558.00,,548.75,,,40989,22663216.00,2165,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543592,INF179KC1DI2,HDFCSILVER,E,,,,,HDFC Mutual Fund,74.44,74.44,73.10,73.60,73.72,74.84,,73.64,,,11346,835486.00,237,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543593,INE0I3401014,DBOL,B,,,,,Dhampur Bio Organics Limited,164.60,164.95,160.50,161.40,161.70,164.20,,161.35,,,12139,1973883.00,397,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543594,INE0MC401013,DPL,M,,,,,DIPNA PHARMACHEM LIMITED,12.13,12.99,12.13,12.61,12.61,12.62,,12.61,,,51000,650340.00,16,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543595,INE0D2I01014,EPBIO,M,,,,,EP BIOCOMPOSITES LIMITED,205.00,216.00,205.00,210.00,210.00,208.00,,210.00,,,3000,639500.00,3,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543596,INE668A01016,TMB,B,,,,,Tamilnad Mercantile Bank Limited,521.00,526.35,518.00,519.65,519.65,518.85,,519.70,,,3515,1832241.00,262,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543597,INE0I0T01010,VOEPL,M,,,,,Virtuoso Optoelectronics Limited,266.95,266.95,256.15,257.20,256.15,265.85,,257.20,,,23000,5988750.00,45,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543599,INE0D6I01015,KSOLVES,B,,,,,Ksolves India Limited,1060.00,1124.00,1050.00,1097.15,1095.00,1073.30,,1097.40,,,20171,22101735.00,1801,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543600,INE0JUS01029,HARSHA,A,,,,,Harsha Engineers International Limited,413.00,417.00,404.00,407.60,407.00,415.90,,408.05,,,15680,6420520.00,1059,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543605,INF179KC1DL6,HDFCQUAL,B,,,,,HDFC Mutual Fund,47.93,48.05,47.81,47.81,47.81,47.84,,47.85,,,229,10972.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543606,INE0M8901010,CONTAINE,MT,,,,,CONTAINE TECHNOLOGIES LIMITED,119.05,119.05,119.05,119.05,119.05,113.40,,119.05,,,30000,3571500.00,15,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543607,INF179KC1DJ0,HDFCGROWTH,B,,,,,HDFC Mutual Fund,103.66,104.47,103.64,104.23,104.23,104.03,,104.13,,,723,75070.00,16,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543608,INF179KC1DK8,HDFCVALUE,B,,,,,HDFC Mutual Fund,111.01,111.88,110.76,111.88,111.88,111.75,,111.57,,,239,26491.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543613,INE0KQQ01011,MAFIA,M,,,,,MAFIA TRENDS LIMITED,13.00,13.00,13.00,13.00,13.00,13.55,,13.00,,,8000,104000.00,2,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543614,INE0LQS01015,TIPSFILMS,T,,,,,Tips Films Limited,664.00,693.00,650.75,691.25,690.00,664.00,,693.55,,,1126,768964.00,63,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543615,INE0MNV01014,SRSOLTD,M,,,,,SILICON RENTAL SOLUTIONS LIMITED,186.00,188.70,181.65,183.50,183.50,186.35,,183.50,,,9600,1776080.00,11,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543616,INE0MKA01014,TLL,M,,,,,Trident Lifeline Limited,194.00,197.00,189.00,193.45,193.45,193.50,,193.45,,,6000,1155570.00,10,F1,600,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543617,INE0MKO01015,REETECH,M,,,,,REETECH INTERNATIONAL CARGO AND COURIER LIMITED,43.00,43.00,43.00,43.00,43.00,41.01,,43.00,,,1200,51600.00,1,F1,1200,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543619,INE0N0J01014,CNCRD,M,,,,,Concord Control Systems Limited,671.80,717.00,665.00,717.00,717.00,651.85,,717.00,,,18250,12512400.00,66,F1,250,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543620,INE0LGX01016,INA,MT,,,,,INSOLATION ENERGY LIMITED,683.00,683.00,650.00,677.50,680.00,656.00,,677.50,,,12500,8318575.00,25,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543621,INE0KZM01011,CARGOSOL,M,,,,,Cargosol Logistics Limited,38.02,38.55,38.02,38.50,38.50,38.50,,38.50,,,16000,614280.00,4,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543622,INE0MSK01016,STML,M,,,,,STEELMAN TELECOM LIMITED,173.00,173.00,169.75,169.75,169.75,172.65,,169.75,,,9600,1640700.00,8,F1,1200,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543624,INE0KY201013,MAAGHADV,MT,,,,,MAAGH ADVERTISING AND MARKETING SERVICES LIMITED,102.86,102.86,102.86,102.86,102.86,97.97,,102.86,,,2000,205720.00,1,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543625,INE195Y01010,SECURCRED,B,,,,,SecUR Credentials Limited,22.94,22.94,21.00,21.17,21.23,21.53,,21.15,,,48532,1039999.00,244,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543626,INE02YR01019,EMIL,B,,,,,Electronics Mart India Limited,221.55,223.15,208.10,215.75,215.75,221.70,,215.25,,,161666,34536963.00,5068,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543627,INF179KC1HU8,HDFCLOWVOL,B,,,,,HDFC Mutual Fund,16.35,16.39,16.30,16.32,16.33,16.35,,16.32,,,5727,93570.00,21,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543628,INF179KC1HV6,HDFCMOMENT,B,,,,,HDFC Mutual Fund,26.29,26.38,26.12,26.31,26.31,26.18,,26.27,,,2281,59824.00,50,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543635,INE0DK501011,PPLPHARMA,B,,,,,PIRAMAL PHARMA LIMITED,126.50,126.75,123.85,125.95,125.95,125.50,,126.00,,,428315,53712765.00,3577,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543636,INE0A1101019,DCI,T,,,,,Dc Infotech and Communication Limited,215.00,215.00,210.70,210.70,210.70,215.00,,210.70,,,1148,242326.00,22,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543637,INE0N1L01018,PACE,M,,,,,PACE E-COMMERCE VENTURES LIMITED,20.10,20.84,19.30,19.67,19.96,20.30,,19.67,,,139200,2775264.00,81,F1,1200,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543638,INE0HMF01019,TRACXN,B,,,,,Tracxn Technologies Limited,89.01,90.81,86.50,87.23,87.60,88.92,,87.16,,,214055,18897319.00,1961,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543643,INE117Z01011,NARMADA,B,,,,,Narmada Agrobase Limited,25.95,25.95,23.00,23.17,23.06,25.00,,23.20,,,144732,3561599.00,747,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543644,INE344S01016,INFOBEAN,B,,,,,InfoBeans Technologies Limited,416.95,416.95,406.45,412.25,413.55,408.85,,415.30,,,5044,2068230.00,504,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543645,INE05X901010,HPIL,T,,,,,HINDPRAKASH INDUSTRIES LIMITED,103.40,113.90,103.40,113.90,113.90,108.50,,111.30,,,6042,678568.00,37,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543650,INE0KL801015,DCXINDIA,B,,,,,DCX Systems Limited,367.85,379.00,358.00,370.05,370.05,361.25,,370.15,,,147304,54105116.00,4329,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543651,INE975Z01012,DAPS,M,,,,,DAPS ADVERTISING LIMITED,28.00,28.74,27.99,27.99,27.99,27.00,,27.99,,,24000,674920.00,6,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543652,INE139R01012,FUSION,B,,,,,Fusion Micro Finance Limited,571.10,579.05,565.40,568.30,568.00,579.95,,568.25,,,13693,7809332.00,802,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543653,INE00E101023,BIKAJI,B,,,,,Bikaji Foods International Limited,539.50,545.60,536.00,542.45,540.35,537.60,,542.40,,,14230,7705313.00,914,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543654,INE474Q01031,MEDANTA,B,,,,,Global Health Limited,995.95,1027.45,973.10,1004.45,1004.45,979.75,,1003.55,,,42991,42988283.00,3343,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543656,INE0MXP01015,TECHNOPACK,M,,,,,Technopack Polymers Limited,82.00,89.69,82.00,86.64,86.50,84.90,,86.64,,,28000,2435960.00,14,F1,2000,,,,,
